title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Phase II excavation and evaluation of eight sites at Fort Leonard Wood, Pulaski County, Missouri	Hollinger, R. Eric. Kreisa, Paul P. University of Illinois at Urbana-Champaign. Public Service Archaeology Program. Construction Engineering Research Laboratories (U.S.) Balek, Cynthia.	Public Service Archaeology Program, Dept. of Anthropology, University of Illinois at Urbana-Champaign,	1996		ia	IUIUC	https://catalog.hathitrust.org/Record/100700477	Limited View
Phase I survey of 3,500 acres at Fort Leonard Wood, Pulaski County, Missouri	Construction Engineering Research Laboratories (U.S.) University of Illinois at Urbana-Champaign. Public Service Archaeology Program.	Public Service Archaeology Program, Dept. of Anthropology, University of Illinois at Urbana-Champaign,	1996		ia	IUIUC	https://catalog.hathitrust.org/Record/100700478	Limited View
Polygonal spiral antennas	Tang, C. H. McClelland, O. L. United States. Air Force. Systems Command. Aeronautical Systems Division. University of Illinois at Urbana-Champaign. Antenna Laboratory. University of Illinois at Urbana-Champaign. Electrical Engineering Research Laboratory.	Electrical Engineering Research Laboratory, Engineering Experiment Station, University of Illinois,	1962		ia	IUIUC	https://catalog.hathitrust.org/Record/100700530	Limited View
The railroad strike of 1894	Ashley, W. J. (William James), Sir, 1860-1927. Pullman, George Mortimer, 1831-1897. Pullman Company. United States. Strike Commission.	[The Church social union]	1895		ia	IUIUC	https://catalog.hathitrust.org/Record/100700689	Full View
Remarks on errors in first order iterative processes with floating-point computers	Descloux, J. National Science Foundation (U.S.) University of Illinois (Urbana-Champaign campus). Digital Computer Laboratory.	University of Illinois Graduate College, Digital Computer Laboratory,	1962		ia	IUIUC	https://catalog.hathitrust.org/Record/100700754	Limited View
Remarks on the round-off errors in iterative processes for fixed-point computers	Descloux, J. National Science Foundation (U.S.) University of Illinois (Urbana-Champaign campus). Digital Computer Laboratory.	University of Illinois, Digital Computer Laboratory,	1962		ia	IUIUC	https://catalog.hathitrust.org/Record/100700756	Limited View
Remote power supply from the APE system	Olsen, David Lyman. United States. Office of Naval Research. University of Illinois at Urbana-Champaign. Dept. of Computer Science.	Dept. of Computer Science, University of Illinois at Urbana-Champaign,	1970		ia	IUIUC	https://catalog.hathitrust.org/Record/100700758	Limited View
Restricted oracles	Plaisted, David A. University of Illinois at Urbana-Champaign. Dept. of Computer Science. National Science Foundation (U.S.)	Dept. of Computer Science, University of Illinois at Urbana-Champaign,	1979		ia	IUIUC	https://catalog.hathitrust.org/Record/100700822	Limited View
A study of the non-uniform convergence of the inverse of a doubly-infinite matrix associated with a boundary value problem in a waveguide	Mittra, R. United States. Air Force. Systems Command. Aeronautical Systems Division. University of Illinois at Urbana-Champaign. Antenna Laboratory, Electrical Engineering Research Laboratory, Engineering Experiment Station.	University of Illinois,	1962		ia	IUIUC	https://catalog.hathitrust.org/Record/100701244	Limited View
Synthesis of optimal networks with NOR and NAND gates by integer programming	Ibaraki, Toshihide. National Science Foundation (U.S.) University of Illinois at Urbana-Champaign. Dept. of Computer Science.	Dept. of Computer Science, University of Illinois at Urbana-Champaign,	1971		ia	IUIUC	https://catalog.hathitrust.org/Record/100701348	Limited View
The trustees of Dartmouth College vs. the International Paper Company	Dartmouth College, United States. Circuit Court (1st Circuit) International Paper Company. Dartmouth College. Trustees.		1903		ia	IUIUC	https://catalog.hathitrust.org/Record/100701526	Full View
Pupil personnel study of pupils in Minnesota public schools	Minnesota Council of School Executives. Minnesota. Department of Education. United States. Work Projects Administration (Minn.)		1936		google	UIUC	https://catalog.hathitrust.org/Record/100712652	Limited View
Souris-Red-Rainy river basins, Minnesota, North Dakota, South Dakota	Iowa State University. Department of Landscape Architecture. United States. National Park Service. Midwest Region.	The Department,	1969		google	UIUC	https://catalog.hathitrust.org/Record/100713754	Limited View
Vegetation cover for highway rights-of-way	Rosenthal, Russell N Washington (State). Dept. of Highways. United States. Federal Highway Administration.	Washington State Dept. of Highways,	1976		google	UIUC	https://catalog.hathitrust.org/Record/100754033	Limited View
Pine Ford Lake phase I archeological survey	Ives, David J. May, J. Alan. O'Brien, Michael J. (Michael John), 1950- Denman, David D. United States. Interagency Archeological Services-Atlanta. United States. Army. Corps of Engineers. St. Louis District. University of Missouri--Columbia. American Archaeology Division.	American Archeology Division, Dept. of Anthropology, Univ. of Missouri-Columbia,	1982		google	UIUC	https://catalog.hathitrust.org/Record/100785668	Limited View
Safe, effective and therapeutically equivalent prescription drugs	United States. Food and Drug Administration. New York (State). Office of Health Systems Management.	New York State Dept. of Health, Office of Health Systems Management,	1986		google	UIUC	https://catalog.hathitrust.org/Record/100785673	Limited View
Statewide survey of historic sites, Commonwealth of Kentucky	Spindletop Research, Inc. United States. National Park Service. Kentucky Program Development Office. Kentucky Heritage Commission.	Kentucky Heritage Commission,	1971		google	UIUC	https://catalog.hathitrust.org/Record/100785702	Limited View
Vermont trails and greenways	Besse, Hilary Batson. United States. National Park Service. Vermont. Dept. of Forests, Parks, and Recreation	The Department,	1994		google	UIUC	https://catalog.hathitrust.org/Record/100785743	Limited View
Planning metropolitan Boston	United States. Dept. of Housing and Urban Development. Massachusetts. Metropolitan Area Planning Council. Joint Center for Urban Studies.	Metropolitan Area Planning Council],	1967		google	UIUC	https://catalog.hathitrust.org/Record/100785826	Limited View
A Comprehensive parking survey of the St. Louis, Missouri central business district	United States. Bureau of Public Roads. Missouri. Division of Highway Planning.	Missouri State Highway Department,	1950		google	UIUC	https://catalog.hathitrust.org/Record/100785828	Limited View
Field manual bridge survey	Mississippi. Traffic and Planning Division. United States. Bureau of Public Roads.		1953		google	UIUC	https://catalog.hathitrust.org/Record/100785930	Limited View
Testing in employment and training programs	National Center for Research in Vocational Education (U.S.)	The Center,	1983		google	UIUC	https://catalog.hathitrust.org/Record/100785948	Limited View
Report of statewide meeting held at Hotel Savery, Des Moines, Iowa, November 20-21, 1964	Iowa. Governor's Commission on the Status of Women. United States. Women's Bureau.	U.S. Dept. of Labor, Women's Bureau,	1964		google	UIUC	https://catalog.hathitrust.org/Record/100785953	Limited View
The surface archaeology of the Long Valley caldera, Mono County, California	Bettinger, Robert L. United States. Forest Service. California Region.	Archaeological Research Unit, Dry Lands Research Institute, University of California,	1977		google	UIUC	https://catalog.hathitrust.org/Record/100786054	Limited View
Alternate methods of avalanche control	LaChapelle, Edward R. University of Washington. Geophysics Program. United States. Federal Highway Administration. University of Washington. Dept. of Civil Engineering.	Washington State Dept. of Highways],	1976		google	UIUC	https://catalog.hathitrust.org/Record/100786055	Limited View
The state of the American presidency	Buchanan, Bruce. Lyndon Baines Johnson Library.	Lyndon Baines Johnson Library, Lyndon B. Johnson School of Public Affairs,	2002		google	UIUC	https://catalog.hathitrust.org/Record/100786084	Limited View
A bibliography of topics related to the study of grain-dust fire and explosion with keyword indexes	Verkade, M. Chiotti, P. United States. Energy Research and Development Administration.	Energy and Mineral Resources Research Institute,	1978		google	UIUC	https://catalog.hathitrust.org/Record/100786105	Limited View
Rental accommodations act of 1975, (Council act no. 1-46) and report of the Council of the District of Columbia as referred to the Committee on the District of Columbia, House of Representatives, Ninety-fourth Congress, first session	District of Columbia. City Council. United States. Congress. House. Committee on the District of Columbia. District of Columbia.	U.S. Govt. Print. Off.,	1975		google	UIUC	https://catalog.hathitrust.org/Record/100786127	Limited View
Energy : the institutional question	Armstrong, John R. Bensky, Lawrence, Upper Great Lakes Regional Commission (U.S.) Wisconsin. State Planning Office.	State Planning Office, Wisconsin Dept. of  Administration,	1975		google	UIUC	https://catalog.hathitrust.org/Record/100786145	Limited View
Economic base study : Fox River Basin, Wisconsin	Wisconsin. Dept. of Resource Development. United States. Army. Corps of Engineers. Chicago District.	The Department,	1964		google	UIUC	https://catalog.hathitrust.org/Record/100786227	Limited View
Economic base study of the Monongahela River	West Virginia. Division of Water Resources. United States. Dept. of Agriculture.	The Division,	1974		google	UIUC	https://catalog.hathitrust.org/Record/100786234	Limited View
United States census	South Carolina. Dept. of Archives and History. Olsberg, R. Nicholas. Carson, Helen Craig. United States. Census Office.	S.C. Dept. of Archives and History,	1971		google	UIUC	https://catalog.hathitrust.org/Record/100786257	Limited View
State planning, new roles in hard times	Council of State Governments. United States. Dept. of Housing and Urban Development.	The Council,	1976		google	UIUC	https://catalog.hathitrust.org/Record/100786341	Limited View
Dutch renaissance	Douglas, Peter A., 1945- Ebert, Loretta. National Endowment for the Humanities. Holland Society of New York. New York State Library.	New Netherland Project,	2009		google	UIUC	https://catalog.hathitrust.org/Record/100786441	Limited View
Su guia para mantener la buena salud / presentado por ed Centro Nacional de Informaci  on y Servicios Humanos de los EE.UU. Oficina para la salud de la Mujer	Illinois. Office of Women's Health. United States. Dept. of Health and Human Services. Office on Women's Health.	U.S. Dept. of Health and Human Services, Office of Women's Health ; Illinois Dept. of Public Health, Office of Women's Health,	2004		google	UIUC	https://catalog.hathitrust.org/Record/100786459	Limited View
World food issues	United States. Northeast Cooperative Extension Services.	Cooperative Extension Services of the Northeast States,	1978		google	UIUC	https://catalog.hathitrust.org/Record/100786610	Limited View
Downhill speeds of trucks on mountain grades	Arizona. Highway Dept. Division of Economics and Statistics. United States. Bureau of Public Roads.	Highway Dept.,	1950		google	UIUC	https://catalog.hathitrust.org/Record/100786990	Limited View
Informational guide for highway safety improvements	United States. Federal Highway Administration. Washington Traffic Safety Commission.	Washington Traffic Safety Commission,	1978		google	UIUC	https://catalog.hathitrust.org/Record/100787004	Limited View
