title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
The non-specific acceptance of skin transplants by radiation chimeras	Silverman, M. S., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-520	google	GWLA	https://catalog.hathitrust.org/Record/102479368	Full View
Gamma-ray penetration experiments for a light aircraft carrier using distant sources and sources simulating contamination of the hull	Tomoeda, S., Miller, W. G., author. Hastings, M. B., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-533	google	GWLA	https://catalog.hathitrust.org/Record/102479370	Full View
Bioelectric power and work in gastro-intestinal tissue	Vaughan, B. E., Davis, A. K., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-537	google	GWLA	https://catalog.hathitrust.org/Record/102479373	Full View
The determination of esterified fatty acids in glycerides, cholesterol esters and phosphatides	Skidmore, W. D., Entenman, C., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-1962	google	GWLA	https://catalog.hathitrust.org/Record/102479376	Full View
Residual injury caused by irradiation with fast neutrons	Krebs, J. S. (John S.), Brauer, R. W., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-550	google	GWLA	https://catalog.hathitrust.org/Record/102479381	Full View
Neutron and gamma-ray dosimetry in an animal exposure volume at a pulsed triga reactor	Simpson, R. E., Goldstein, N., author. Tochilin, E. (Eugene), author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-583	google	GWLA	https://catalog.hathitrust.org/Record/102479397	Full View
A portable combination dose-doserate meter	Hopton, R. L., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-586	google	GWLA	https://catalog.hathitrust.org/Record/102479400	Full View
Spleen colony formation and hemopoietic restoration in lethally x-irradiated mice after injection of isogenic peritoneal cells	Cole, L. J., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-597	google	GWLA	https://catalog.hathitrust.org/Record/102479403	Full View
Effect of potassium bicarbonate on the ignition of cellulose by thermal radiation	Broido, A., Martin, S. B., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-536	google	GWLA	https://catalog.hathitrust.org/Record/102479372	Full View
Cocrystallization of ultramicro quantities of iron and other elements with oxine generated in situ	Weiss, H. V., Shipman, W. H., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-541	google	GWLA	https://catalog.hathitrust.org/Record/102479375	Full View
Cocrystallization of ultramicro quantities of elements with 2-mercaptobenzimidazole	Weiss, H. V., Lai, M. G., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-564	google	GWLA	https://catalog.hathitrust.org/Record/102479387	Full View
Homologous bone marrow transplantation in dogs receiving x radiation plus urethane or 6-mercaptopurine	Cole, L. J., Alpen, Edward L., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-571	google	GWLA	https://catalog.hathitrust.org/Record/102479390	Full View
A low rate portable counter	Sorenson, R. H. Kiyoi, G. T., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-574	google	GWLA	https://catalog.hathitrust.org/Record/102479392	Full View
Energy response of Landsverk ionization chambers to monoenergetic gamma rays	Lynn, R. L., DaGragnano, V. L., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-580	google	GWLA	https://catalog.hathitrust.org/Record/102479396	Full View
Quality control for the gamma-ray scintillation spectrometer	Covell, D. F., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-584	google	GWLA	https://catalog.hathitrust.org/Record/102479398	Full View
An improved zinc bromide shielding window	Lane, W. B., Nuckolls, M. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-594	google	GWLA	https://catalog.hathitrust.org/Record/102479401	Full View
Thermal diffusivity and heat capacity measurements at low temperatures by the flash method	Makarounis, O., Jenkins, R. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-599	google	GWLA	https://catalog.hathitrust.org/Record/102479404	Full View
Some critical observations concerning the handling of high levels of tritium radioactivity	Vaughan, B. E., Davis, A. K., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-505	google	GWLA	https://catalog.hathitrust.org/Record/102479365	Full View
The effectiveness of water-electrolyte replacement therapy and of antibiotic treatment against acute (3-5 day) intestinal radiation deaths in the rat	Taketa, S. T., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-516	google	GWLA	https://catalog.hathitrust.org/Record/102479366	Full View
The influence of a hypercaloric diet on gross body and adipose tissue composition in the rat	Peckham, S. C., Entenman, C., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-546	google	GWLA	https://catalog.hathitrust.org/Record/102479379	Full View
Differences in the rejection of skin transplants and blood cells of bone marrow donor origin by radiation induced chimeras	Silverman, M. S., Chin, P. H., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-553	google	GWLA	https://catalog.hathitrust.org/Record/102479382	Full View
The effect of whole body x-irradiation on blood pressure in the rat	Phillips, R. D., Kimeldorf, Donald J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-562	google	GWLA	https://catalog.hathitrust.org/Record/102479385	Full View
Vapor pressures in the liquid system Rb₂O-B₂O₃ derived thermodynamic data and a structural interpretation	Adams, C. E., Quan, J. T., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-566	google	GWLA	https://catalog.hathitrust.org/Record/102479388	Full View
A method for the analysis of complex peaks occurring in gamma ray pulse height distributions	Carnahan, C. L., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-572	google	GWLA	https://catalog.hathitrust.org/Record/102479391	Full View
Late effects studies on radiation-induced homologous mouse chimeras	Davis, W. E., Rosen, V. J., author. Foley, W. A., author. Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-575	google	GWLA	https://catalog.hathitrust.org/Record/102479393	Full View
The relative potency of fast neutrons and 250 kvp xrays in the guinea pig	Phillips, Richard D., 1929-, Jones, D. C., author. Kimeldorf, Donald J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-576	google	GWLA	https://catalog.hathitrust.org/Record/102479394	Full View
A method for determining mission re-entry times for fallout-contaminated industrial complexes	Lee, H., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-585	google	GWLA	https://catalog.hathitrust.org/Record/102479399	Full View
Late effects of fractionated x radiation in mice	Cole, L. J., Nowell, Peter C., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-595	google	GWLA	https://catalog.hathitrust.org/Record/102479402	Full View
A continuous scan scintillation system for the inspection of tungsten billets	Zagorites, H. A., Sinclair, K. F., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-602	google	GWLA	https://catalog.hathitrust.org/Record/102479405	Full View
A method of compensating for temperature-dependence of a remote area gamma monitoring system	Covey, P. A., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-604	google	GWLA	https://catalog.hathitrust.org/Record/102479406	Full View
Radiosensitivity of bioelectric functions of rat stomach and caecum	Vaughan, B. E., Davis, A. K., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-611	google	GWLA	https://catalog.hathitrust.org/Record/102479409	Full View
Behavioral arousal and neural activation as radiosensitive reactions	Hunt, E. L., Kimeldorf, Donald J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-624	google	GWLA	https://catalog.hathitrust.org/Record/102479412	Full View
The effect of age at exposure upon the radiation induced dental defect in rats	Jones, D. C., Kimeldorf, Donald J., author. Castanera, T. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-634	google	GWLA	https://catalog.hathitrust.org/Record/102479416	Full View
Some relationships among particle size, mass level and radiation intensity of fallout from a land surface nuclear detonation	Clark, D. E., Jr., Cobbin, W. C., author. U.S. Naval Radiological Defense Laboratory, issuing body. Naval Radiological Defense Laboratory. Chemical Technology Div. Technical Developments Branch.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-639	google	GWLA	https://catalog.hathitrust.org/Record/102479418	Full View
Mouse fetal liver	Tyan, M. L., Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-605	google	GWLA	https://catalog.hathitrust.org/Record/102479407	Full View
Differential radiosensitivity of first- and second-set responses to allogenic and xenogenic skin grafts in lethally irradiated mice	Tyan, M. L., Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-619	google	GWLA	https://catalog.hathitrust.org/Record/102479410	Full View
Differential effects of specific antisera on the rejection of allogenic and xenogenic skin grafts by sublethally x-irradiated mice	Tyan, M. L., Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-625	google	GWLA	https://catalog.hathitrust.org/Record/102479413	Full View
Differential radiosensitivity of first- and second-set responses to allogenic and xenogenic skin grafts in sublethally irradiated mice	Tyan, M. L., Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-636	google	GWLA	https://catalog.hathitrust.org/Record/102479417	Full View
Inhibition of thymidine kinase	Main, R. K., Walwick, E. R., author. Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-640	google	GWLA	https://catalog.hathitrust.org/Record/102479419	Full View
Lifespan measurements in the male rat	Jones, D. C., Kimeldorf, Donald J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-646	google	GWLA	https://catalog.hathitrust.org/Record/102479422	Full View
Primary and secondary grain densities of heavy ions in insensitive emulsions	Benton, E. V., Heckman, H. H., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-657	google	GWLA	https://catalog.hathitrust.org/Record/102479428	Full View
Induction of homograft tolerance in sublethally x-irradiated adult mice	Davis, W. E., Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-668	google	GWLA	https://catalog.hathitrust.org/Record/102479430	Full View
A summary of the fission product metabolism studies to March 1944	U.S. Atomic Energy Commission.	U.S. Atomic Energy Commission, Technical Information Division,	1944	Y3.At 7:22/M-4382	google	GWLA	https://catalog.hathitrust.org/Record/102479133	Full View
Sodium dependence of bioelectric outputs in rat stomach	Cummins, J. T., Vaughan, B. E., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-608	google	GWLA	https://catalog.hathitrust.org/Record/102479408	Full View
Calorimetric measurements of gamma ray, fast neutron, and charged particle absorbed doses	Schleiger, E. R., Tochilin, E. (Eugene), author. Goldstein, N., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-621	google	GWLA	https://catalog.hathitrust.org/Record/102479411	Full View
Differential response to allogenic and xenogenic skin grafts by sublethally irradiated (670 rad) and non-irradiated mice sensitized by various means	Tyan, M. L., Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-628	google	GWLA	https://catalog.hathitrust.org/Record/102479414	Full View
Construction of a modified Henderson apparatus	Pribnow, J. F., Silverman, M. S., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-629	google	GWLA	https://catalog.hathitrust.org/Record/102479415	Full View
Conversion of the an/pdr-t1b radiac to a remote area monitor	Covey, P. A., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-649	google	GWLA	https://catalog.hathitrust.org/Record/102479423	Full View
Ciliated epithelial cells in normal murine intrahepatic bile ducts	Grisham, J. W., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1963	Y 3.At 7:22/USNRDL-TR-651	google	GWLA	https://catalog.hathitrust.org/Record/102479425	Full View
