title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
1987 traffic fatalities	Cerrelli, Ezio C. United States. National Highway Traffic Safety Administration. National Center for Statistics and Analysis (U.S.). Mathematical Analysis Division.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1988		google	UCBK	https://catalog.hathitrust.org/Record/102512379	Full View
1986 traffic fatalities	Cerrelli, Ezio C. United States. National Highway Traffic Safety Administration. National Center for Statistics and Analysis (U.S.). Mathematical Analysis Division.	National Highway Traffic Safety Administration ; Available from the National Technical Information Service,	1987		google	UCBK	https://catalog.hathitrust.org/Record/102512380	Full View
Preliminary report traffic fatalities, 1985 (January-June)	Cerrelli, Ezio C. National Center for Statistics and Analysis (U.S.). Mathematical Analysis Division.	National Highway Traffic Safety Administration, National Center for Statistics and Analysis, Mathematical Analysis Division ; National Technical Informational Service,	1985		google	UCBK	https://catalog.hathitrust.org/Record/102512381	Full View
1985 traffic fatalities	Cerrelli, Ezio C. United States. National Highway Traffic Safety Administration. National Center for Statistics and Analysis (U.S.). Mathematical Analysis Division.	National Highway Traffic Safety Administration ; National Technical Information Service,	1986		google	UCBK	https://catalog.hathitrust.org/Record/102512382	Full View
Preliminary report traffic fatalities, 1986 (January-June)	Cerrelli, Ezio C. United States. National Highway Traffic Safety Administration. National Center for Statistics and Analysis (U.S.). Mathematical Analysis Division.	National Highway Traffic Safety Administration ; Available from the National Technical Information Service,	1986		google	UCBK	https://catalog.hathitrust.org/Record/102512383	Full View
Catalog of types of applications implemented using linked state data	National Center for Statistics and Analysis (U.S.) United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration,	1997		google	UCBK	https://catalog.hathitrust.org/Record/102512384	Full View
The Case for primary enforcement of state safety belt use laws	United States. National Highway Traffic Safety Administration. Office of Occupant Protection.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1995		google	UCBK	https://catalog.hathitrust.org/Record/102512385	Full View
Update of the financial self-sufficiency study and guidelines	Brizius, M. Williams, M. Watts, L. MayaTech Corporation. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1994		google	UCBK	https://catalog.hathitrust.org/Record/102512386	Full View
Motor vehicle occupant safety survey	Boyle, John M., 1947- Schulman, Ronca, & Bucuvalas (Firm) United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration,	1996		google	UCBK	https://catalog.hathitrust.org/Record/102512387	Full View
Alcohol involvement in fatal traffic crashes, 1988	United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102512389	Full View
Alcohol involvement in fatal traffic crashes, 1987	United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102512390	Full View
Alcohol involvement in fatal traffic crashes, 1986	United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1988		google	UCBK	https://catalog.hathitrust.org/Record/102512391	Full View
Highway/railroad accident report	United States. National Transportation Safety Board.	National Transportation Safety Board ; Available through the National Technical Information Service,	1996	TD 1.117:96/02	google	UCBK	https://catalog.hathitrust.org/Record/102512392	Full View
Rear-end collision and subsequent vehicle intrusion into pedestrian space at Certified Farmers' Market, Santa Monica, California, July 16, 2003	United States. National Transportation Safety Board.	National Transportation Safety Board,	2004		google	UCBK	https://catalog.hathitrust.org/Record/102512394	Full View
Highway accident report	United States. National Transportation Safety Board.	National Transportation Safety Board,	2003		google	UCBK	https://catalog.hathitrust.org/Record/102512395	Full View
Highway accident report	United States. National Transportation Safety Board.	National Transportation Safety Board,	2003		google	UCBK	https://catalog.hathitrust.org/Record/102512396	Full View
Highway accident report	United States. National Transportation Safety Board.	National Transportation Safety Board,	2003		google	UCBK	https://catalog.hathitrust.org/Record/102512397	Full View
Highway accident report	United States. National Transportation Safety Board.	National Transportation Safety Board,	2002		google	UCBK	https://catalog.hathitrust.org/Record/102512398	Full View
A summary of selected nationwide school bus crash statistics in 1989	Edwards, M. L. (Mark Lee) Performing organization: National Center for Statistics and Analysis (U.S.). Mathematical Analysis Division. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1991		google	UCBK	https://catalog.hathitrust.org/Record/102512402	Full View
Roadway safety	DiMaggio, Cosmo. Library of Congress. Congressional Research Service.	Congressional Research Service,	1985		google	UCBK	https://catalog.hathitrust.org/Record/102512403	Full View
EMS system development	United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration,	1995		google	UCBK	https://catalog.hathitrust.org/Record/102512405	Full View
Larger dimensioned vehicle study	United States. Federal Highway Administration. Office of Highway Information Management.	Dept. of Transportation, Federal Highway Administration, Office of Highway Information Management, [1993]	1993		google	UCBK	https://catalog.hathitrust.org/Record/102512407	Full View
Fatality risks in collisions between cars and light trucks	Joksch, Hans C. University of Michigan. Transportation Research Institute. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1998		google	UCBK	https://catalog.hathitrust.org/Record/102512408	Full View
Vehicle aggressivity	Joksch, Hans C. Pichler, Robert. Massie, Dawn. University of Michigan. Transportation Research Institute. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1998		google	UCBK	https://catalog.hathitrust.org/Record/102512409	Full View
Guideline for minimum uniform crash criteria (MUCC)	National Association of Governors' Highway Safety Representatives. United States. Federal Highway Administration. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration,	1997		google	UCBK	https://catalog.hathitrust.org/Record/102512412	Full View
Police Accident Report (PAR) quality assessment project	Greenberg, Leonard. Applied System Technologies, Inc. National Center for Statistics and Analysis (U.S.) United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1996		google	UCBK	https://catalog.hathitrust.org/Record/102512413	Full View
Installation of child safety seats in selected 1988-1989 model year automobiles	Finn, Peter, 1940- Abt Associates. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102512414	Full View
National accident sampling system crashworthiness data system, 1991-1993	United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration,	1995		google	UCBK	https://catalog.hathitrust.org/Record/102512418	Full View
Citizen volunteers in traffic safety programs	Mayas, Jean-Marie. Clarke, Robert. Alldrege, Elham-Eid. MayaTech Corporation. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1988		google	UCBK	https://catalog.hathitrust.org/Record/102512419	Full View
The effect of the 65 mph limit on speeds and accidents	McKnight, A. James. Tippetts, A. Scott. Klein, Terry M. National Public Services Research Institute (U.S.) United States. National Highway Traffic Safety Administration.	U.S. Dept. of Transportation, National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102512420	Full View
Low-threat-to-life motor vehicle injuries	United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration : Available through the National Technical Information Service,	1995		google	UCBK	https://catalog.hathitrust.org/Record/102512421	Full View
Local Highway Safety Improvement Program (LHSIP)	National Highway Institute (U.S.) United States. Federal Highway Administration.	Federal Highway Administration,	1986		google	UCBK	https://catalog.hathitrust.org/Record/102512422	Full View
