Compilation of narcotics laws, treaties, and executive documents	United States. Library of Congress. Congressional Research Service. United States. Congress. House. Committee on Foreign Affairs.	U.S. G.P.O. : For sale by the Supt. of Docs., Congressional Sales Office,	1986	Y 4.F 76/1:N 16/11	google	PST	https://catalog.hathitrust.org/Record/7056224	Limited View
Aspen in the central Rocky Mountain region	Baker, Frederick Storrs, 1890-1965.	U.S. Dept. of Agriculture,	1925	A 1.3:1291	google	UIUC	https://catalog.hathitrust.org/Record/102184454	Full View
Effect of feeding cabbage and potatoes on flavor and odor of milk	Babcock, C. J.	U.S. Dept. of Agriculture,	1924	A 1.3:1297	google	UIUC	https://catalog.hathitrust.org/Record/102184524	Full View
Relation of land income to land value	Chambers, Clyde Ray, 1893- United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1924	A 1.3:1224	google	UIUC	https://catalog.hathitrust.org/Record/102184583	Full View
The European elm scale in the west	Herbert, F. B. (Frank Barnes), 1890- United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1924	A 1.3:1223	google	UIUC	https://catalog.hathitrust.org/Record/102184649	Full View
Chemical and physical methods for the control of saponified cresol solutions	Chapin, Robert M. (Robert Macfarlane), 1877-1940.	U.S. Dept. of Agriculture,	1924		google	UIUC	https://catalog.hathitrust.org/Record/102160504	Full View
Sugar-cane sirup manufacture	Walton, C. F. (Charles Franklin), b. 1890. Paine, H. S. (Howard Sheperd) Katherine Golden Bitting Collection on Gastronomy (Library of Congress)	G.P.O.,	1925	A 1.3:1370	google	UIUC	https://catalog.hathitrust.org/Record/102160507	Limited View
Dry farming in southeastern Wyoming	Nelson, A. L. (August Levi), 1885-	U.S. Dept. of Agriculture,	1925		google	UIUC	https://catalog.hathitrust.org/Record/102184456	Full View
Fertilizer experiments with alfalfa conducted at the United States Yuma Field Station, Bard, Calif., 1919 to 1925	Westover, H. L. (Harvey Leroy) Noble, Edward G. (Edward Gantt), 1891-	U.S. Dept. of Agriculture,	1926	A 1.3:1418	google	UIUC	https://catalog.hathitrust.org/Record/102184531	Full View
A bibliography relating to soil alkalies	King, Forest V. (Forest Volney), 1888- Evans, Orrena Louise. McCrory, S. H. (Samuel Henry), 1879- Ervin, Guy.	U.S. Dept. of Agriculture,	1925		google	UIUC	https://catalog.hathitrust.org/Record/102184588	Full View
Expense factors in city distributing of perishables	Artman, Charles E. (Charles Enos), 1888-	U.S. Dept. of Agriculture,	1926		google	UIUC	https://catalog.hathitrust.org/Record/102184594	Full View
A comparison of maize-breeding methods	Collins, G. N. (Guy N.), 1872-1938.	U.S. Dept. of Agriculture,	1926		google	UIUC	https://catalog.hathitrust.org/Record/102184659	Full View
Check list of diseases of economic plants in the United States	Anderson, Paul J. (Paul Johnson), 1884-	U.S. Dept. of Agriculture,	1926	A 1.3:1366	google	UIUC	https://catalog.hathitrust.org/Record/102185605	Full View
Judging horses as a subject of instruction in secondary schools	Barrows, H. P. (Harry Percy), 1883-1920.	U.S. Dept. of Agriculture,	1917	A 1.3:487	google	UIUC	https://catalog.hathitrust.org/Record/102160293	Full View
The hevea rubber tree in the Amazon Valley	La Rue, Carl Downey, 1888-	U.S. Dept. of Agriculture,	1926		google	UIUC	https://catalog.hathitrust.org/Record/102184532	Full View
Factors affecting the price of hogs	Haas, G. C. (George Casper), 1896- Ezekiel, Mordecai, 1899-	U.S. Dept. of Agriculture,	1926		google	UIUC	https://catalog.hathitrust.org/Record/102184598	Full View
Cotton prices and markets	Cox, Alonzo B. (Alonzo Bettis), 1884-	U.S. Dept. of Agriculture,	1926	A 1.3:1444	google	UIUC	https://catalog.hathitrust.org/Record/102184599	Full View
American bulbs under glass	Griffiths, David, 1867-1935.	U.S. Dept. of Agriculture,	1926		google	UIUC	https://catalog.hathitrust.org/Record/102184601	Full View
Factors and problems in the selection of peat lands for different uses	Dachnowski-Stokes, Alfred P. (Alfred Paul), 1875-1949.	U.S. Dept. of Agriculture,	1926	A 1.3:1419	google	UIUC	https://catalog.hathitrust.org/Record/102184662	Full View
Consumer habits and preferences in the purchase and consumption of meat	Gardner, Kelsey B. (Kelsey Beeler), 1892- Adams, Lawrence Alfred, 1897-	U.S. Dept. of Agriculture,	1926	A 1.3:1443	google	UIUC	https://catalog.hathitrust.org/Record/102184665	Full View
The economical winter feeding of beef cows in the corn belt	Cotton, J. S. Thompson, E. H. (Edward Herrmann), 1887-	U.S. Dept. of Agriculture,	1917	A 1.3:615	google	UIUC	https://catalog.hathitrust.org/Record/102160626	Full View
The results of physical tests of road-building rock in 1916, including all compression tests	Hubbard, Prévost. Jackson, Frank H. (Frank Herbert), 1882- United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1917	A 1.3:537	google	UIUC	https://catalog.hathitrust.org/Record/102185555	Full View
Tests of western yellow pine car sills, joists, and small clear pieces	Zimmerman, Conrad William, 1882-	U.S. Dept. of Agriculture,	1917	A 1.3:497	google	UIUC	https://catalog.hathitrust.org/Record/102185606	Full View
Digestibility of some vegetable fats	Langworthy, C. F. Holmes, Arthur Dunham, 1884-	U.S. Dept. of Agriculture,	1917	A 1.3:505	google	UIUC	https://catalog.hathitrust.org/Record/102185653	Full View
Control of peach bacterial spot in southern orchards	Roberts, John W. (John William), 1882-	U.S. Dept. of Agriculture,	1917	A 1.3:543	google	UIUC	https://catalog.hathitrust.org/Record/102185654	Full View
A study of American beers and ales	Tolman, L. M. Riley, James Garfield, 1881- United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1917	A 1.3:493	google	UIUC	https://catalog.hathitrust.org/Record/102185698	Full View
A first-year course in home economics for southern agricultural schools	Stanley, Louise, 1883-1954.	U.S. Dept. of Agriculture,	1917	A 1.3:540	google	UIUC	https://catalog.hathitrust.org/Record/102185699	Full View
A preliminary study of the bleaching of oats with sulphur dioxide	Baston, George Henry, 1888-	U.S. Dept. of Agriculture,	1918	A 1.3:725	google	UIUC	https://catalog.hathitrust.org/Record/102185700	Full View
Effect of grazing upon western yellow pine reproduction in central Idaho	Sparhawk, William N. (William Norwood), 1888-	U.S. Dept. of Agriculture,	1918	A 1.3:738	google	UIUC	https://catalog.hathitrust.org/Record/102160399	Full View
Soil disinfection with hot water to control the root-knot nematode and parasitic soil fungi	Byars, Luther P. Gilbert, William W. (William Williams), 1880-	U.S. Dept. of Agriculture,	1920	A 1.3:818	google	UIUC	https://catalog.hathitrust.org/Record/102160400	Full View
Hail insurance on farm crops in the United States	Valgren, V. N. (Victor Nelson), 1876-	U.S. Dept. of Agriculture,	1920	A 1.3:912	google	UIUC	https://catalog.hathitrust.org/Record/102185532	Full View
The castor-oil industry	Shrader, J. H. (James Houston), 1885-1974.	G.P.O.,	1920	A 1.3:867	google	UIUC	https://catalog.hathitrust.org/Record/102185556	Full View
Lead poisoning in waterfowl	Wetmore, Alexander, 1886-1978. United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1919	A 1.3:793	google	UIUC	https://catalog.hathitrust.org/Record/102185608	Full View
The western farmer's water right	Teele, R. P. (Ray Palmer), 1868-1927.	U.S. Dept. of Agriculture,	1920	A 1.3:913	google	UIUC	https://catalog.hathitrust.org/Record/102185678	Full View
Sugar-cane juice clarification for sirup manufacture	Dale, J. K. (Julian Kalfus), 1889- Hudson, C. S. (Claude Silbert), 1881-1952.	U.S. Dept. of Agriculture,	1920	A 1.3:921	google	UIUC	https://catalog.hathitrust.org/Record/102185533	Full View
Toxicity of barium carbonate to rats	Schwartze, Erich W. (Erich Wilhelm), 1891-	U.S. Dept. of Agriculture,	1920	A 1.3:915	google	UIUC	https://catalog.hathitrust.org/Record/102185584	Full View
Freezing injury to potatoes when undercooled	Wright, R. C. (Robert Claude), 1885- Taylor, George F. (George Frederick), 1887-	U.S. Dept. of Agriculture,	1921	A 1.3:916	google	UIUC	https://catalog.hathitrust.org/Record/102185634	Full View
Bud variation in peaches	Shamel, A. D. (Archibald Dixon) Harmon, Frank N., 1895-1984. Pomeroy, C. S. (Carl Stone), 1882- United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1932	A 1.4/2:212	google	UIUC	https://catalog.hathitrust.org/Record/102160408	Full View
Farmers' experiences and opinions as factors influencing their cotton-marketing methods	Manny, T. B. (Theodore Bergen), 1897-1938.	U.S. Dept. of Agriculture,	1931		google	UIUC	https://catalog.hathitrust.org/Record/102160515	Full View
Summer fallow at Ardmore, S. Dak	Mathews, O. R. (Oscar Roland), b. 1890. Clark, Verner I. (Verner Ivan), 1891-	U.S. Dept. of Agriculture,	1932		google	UIUC	https://catalog.hathitrust.org/Record/102160521	Full View
Tiphia popilliavora Rohwer, a parasite of the Japanese beetle	King, J. L. (Joseph Lyonel), 1888- Holloway, J. K. (James Keever), 1900-	U.S. Dept. of Agriculture,	1930		google	UIUC	https://catalog.hathitrust.org/Record/102160630	Full View
The farm real estate situation, 1929-30	Wiecking, E. H. (Ernst H.), 1900- Stauber, B. R. (Benjamin Ralph), 1903-	U.S. Dept. of Agriculture,	1930		google	UIUC	https://catalog.hathitrust.org/Record/102160631	Full View
Foaming of milk and cream	Leete, C. S. (Charles Sidney), 1892-	U.S. Dept. of Agriculture,	1930		google	UIUC	https://catalog.hathitrust.org/Record/102183938	Full View
Parasitism of the Mediterranean fruit fly in Hawaii, 1922-1924	Willard, H. F. Bissell, T. L. (Theodore Lemuel), 1899-	U.S. Dept. of Agriculture,	1930		google	UIUC	https://catalog.hathitrust.org/Record/102184542	Full View
Calculating waterfowl abundance on the basis of banding returns	Lincoln, Frederick Charles, 1892-	U.S. Dept. of Agriculture,	1930		google	UIUC	https://catalog.hathitrust.org/Record/102184544	Full View
Changes in composition of American fertilizers, 1880-1932	Mehring, A. L. (Arnon Lewis), 1892-1983. Peterson, A. J. (Avis Jenkin), 1902- United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1934	A 1.4/2:315	google	UIUC	https://catalog.hathitrust.org/Record/102160306	Full View
Agronomic evaluation tests on mechanical blocking and cross cultivation of sugar beets	Skuderna, A. W. (Auton William), 1887- Mervine, E. M. Deming, G. W. Culbertson, J. O. Immer, F. R. Price, Charles Nuckols, S. B. (Samuel Benton), 1887-1970. Lavis, C. A. Cormany, C. E. Brewbaker, H. E. United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1934	A 1.4/2:316	google	UIUC	https://catalog.hathitrust.org/Record/102160412	Full View
Report on a preliminary field survey of the so-called 'alkali disease' of livestock	Franke, Kurt Walter, 1889-1936. Schoening, Harry W. (Harry William), 1886- Johnson, A. G. Rice, Thomas D. (Thomas Donnelly), 1878-1939. United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1934	A 1.4/2:320	google	UIUC	https://catalog.hathitrust.org/Record/102160413	Full View
Protection of orchard and shade trees and ornamental shrubs from injury by the Japanese beetle	Fleming, Walter E. (Walter Ernest), 1899- Metzger, F. W. (Frederick William), 1901- Osburn, Max R. (Max Raymond), 1901-	U.S. Dept. of Agriculture,	1934		google	UIUC	https://catalog.hathitrust.org/Record/102160525	Full View
Adaptation of fiber flax to the South Atlantic states	Robinson, Brittain B. (Brittain Bragunier), 1899- Hutcheson, T. B. (Thomas Barksdale), 1882-1950.	U.S. Dept. of Agriculture,	1932		google	UIUC	https://catalog.hathitrust.org/Record/102184190	Full View
Effect of cold storage and age of seed on germination and yield of peanuts	Beattie, James H. (James Herbert), b. 1882. Jackson, A. M. Currin, R. E. (Robert Eugene), 1868-	U.S. Dept. of Agriculture,	1932		google	UIUC	https://catalog.hathitrust.org/Record/102184256	Full View
Measuring the salinity of irrigation waters and of soil solutions with the Wheatstone bridge	Scofield, Carl S. United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1932	A 1.4/2:232	google	UIUC	https://catalog.hathitrust.org/Record/102184319	Full View
Ten years of agronomy extension, 1915-1924	Fisher, O. S. (Ora Stanley), 1878-	U.S. Dept. of Agriculture,	1928		google	UIUC	https://catalog.hathitrust.org/Record/102184479	Full View
Food habits of common hawks	McAtee, W. L. (Waldo Lee), 1883-1962.	U.S. Dept. of Agriculture,	1935		google	UIUC	https://catalog.hathitrust.org/Record/2008776	Full View
Use of farm machinery for corn-borer control in the one-generation area	Merrill, R. M. (Robert Max), 1895-	U.S. Dept. of Agriculture,	1934		google	UIUC	https://catalog.hathitrust.org/Record/102160526	Full View
Field experiments with vernalized wheat	McKinney, H. H. (Harold Hall), 1889- Sutherland, Joe L. Suneson, Coit A. Smith, Glenn S. Hubbard, Vincent C. Swanson, Arthur F., 1891- Sando, W. J. United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1934	A 1.4/2:325	google	UIUC	https://catalog.hathitrust.org/Record/102160527	Full View
Safflower, a possible new oil-seed crop for the northern Great Plains and the far western states	Rabak, Frank, 1881-	U.S. Dept. of Agriculture,	1935		google	UIUC	https://catalog.hathitrust.org/Record/102160642	Full View
The Katahdin, Chippewa, and Golden potatoes	Clark, C. F. (Charles Frederick), 1873- Stevenson, F. J. (Frederick James), 1886-	U.S. Dept. of Agriculture,	1935		google	UIUC	https://catalog.hathitrust.org/Record/102184484	Full View
A program of waterfowl restoration	Salyer, J. Clark, 1902-	U.S. Dept. of Agriculture,	1934		google	UIUC	https://catalog.hathitrust.org/Record/102185565	Full View
Cooling milk on the farm with small mechanical outfits	Hotis, Ralph P., 1890-1935. McCalmont, J. R. (James Robert), 1904-	U.S. Dept. of Agriculture,	1934		google	UIUC	https://catalog.hathitrust.org/Record/102185616	Full View
Effect of parboiling rough rice on milling quality	Jones, Jenkin W. (Jenkin William), 1888- Taylor, J. W. (John Walter), 1890-	U.S. Dept. of Agriculture,	1935		google	UIUC	https://catalog.hathitrust.org/Record/102185707	Full View
Measuring fire weather and forest inflammability	Gisborne, Harry Thomas, 1893-1949.	U.S. Dept. of Agriculture,	1936		google	UIUC	https://catalog.hathitrust.org/Record/102160310	Full View
A method of harvesting grapefruit to retard stem-end rot	Winston, John R. (John Robinson), 1890-	U.S. Dept. of Agriculture,	1936		google	UIUC	https://catalog.hathitrust.org/Record/102160529	Full View
A simple method for detecting mastitis Streptococci in milk	Hotis, Ralph P., 1890-1935. Miller, W. T. (William Taylor), 1896-	U.S. Dept. of Agriculture,	1936		google	UIUC	https://catalog.hathitrust.org/Record/102160530	Full View
Production of sauer ruben	Goresline, Harry E. (Harry Edward), 1898- James, Lawrence H. (Lawrence Henry), 1898-	U.S. Dept. of Agriculture,	1936		google	UIUC	https://catalog.hathitrust.org/Record/102160643	Full View
Analysis of open commitments in wheat and corn futures on the Chicago Board of Trade, September 29, 1934	Bagnell, D. B. (Douglas Burney), 1899- United States. Grain Futures Administration.	U.S. Dept. of Agriculture,	1936		google	UIUC	https://catalog.hathitrust.org/Record/102160644	Full View
Control of the Japanese beetle and its grub in home yards	Fleming, Walter E. (Walter Ernest), 1899- Metzger, F. W. (Frederick William), 1901-	U.S. Dept. of Agriculture,	1936		google	UIUC	https://catalog.hathitrust.org/Record/102160645	Full View
Making and using peanut butter	Beattie, W. R. (William Renwick), b. 1870	U.S. Dept. of Agriculture,	1936		google	UIUC	https://catalog.hathitrust.org/Record/102161184	Full View
Varietal suitability of peaches for preserve making and factors affecting the quality of the product	Moon, H. H. (Hubert Hill), 1893- Culpepper, C. W. (Charles Washington), 1888- Caldwell, Joseph S. (Joseph Stuart), 1878-	U.S. Dept. of Agriculture,	1935		google	UIUC	https://catalog.hathitrust.org/Record/102161272	Full View
Care and maintenance of cotton-gin saws and ribs	Bennett, Charles A. (Charles Abel), b. 1889 Gerdes, Francis L. (Francis Leo), 1907-	U.S. Dept. of Agriculture,	1936		google	UIUC	https://catalog.hathitrust.org/Record/102161273	Full View
Equipment for applying dust fungicides to seed grain	Hurst, W. M. (Wilbur Magruder), 1898- Leukel, R. W. Humphries, W. R. (Walter Raymond), 1886- Fulton, F. D. United States. Department of Agriculture.	U.S. Dept. of Agriculture,	1936	A 1.4/2:415	google	UIUC	https://catalog.hathitrust.org/Record/102160531	Full View
